customer_id,customer_name,gender,age,home_address,zip_code,city,state,country,order_id,payment,order_date,delivery_date,days_to_deliver,time_to_deliver,month,year,week,weekD,active
926,Vittorio Rosenstengel,Genderqueer,68,5855 Isaac RunApt. 434,3662,East Jasper,Northern Territory,Australia,484.0,26887.0,2021-05-05,2021-05-31,26.0,624.0,5.0,2021.0,18,Wed,Yes
927,Joby Law,Male,61,868 Eliza CrescentSuite 085,1341,Ryanfurt,Victoria,Australia,82.0,32502.0,2021-02-02,2021-02-27,25.0,600.0,2.0,2021.0,5,Tue,Yes
928,Hughie Trelease,Bigender,63,5014 Gemma ParadeSuite 066,1048,Haydentown,Australian Capital Territory,Australia,144.0,15762.0,2021-05-22,2021-05-28,6.0,144.00000000000003,5.0,2021.0,20,Sat,Yes
929,Reba Crauford,Genderfluid,68,394 Lily HillSuite 153,2353,Beahanfurt,Northern Territory,Australia,766.0,13750.0,2021-08-06,2021-08-15,9.0,216.0,8.0,2021.0,31,Fri,Yes
930,Ardath O'Keeffe,Bigender,66,2771 Nader LoopSuite 372,9412,Goodwinview,Tasmania,Australia,,,,,,,,,,,No
931,Monah Belin,Non-binary,59,860 Morgan WayApt. 784,6089,Rubyburgh,Queensland,Australia,,,,,,,,,,,No
932,Barton Pencott,Male,21,766 Nicholas HillSuite 869,3265,Borerfort,Western Australia,Australia,,,,,,,,,,,No
933,Lenna Beau,Genderqueer,36,76 Thomas ParkwaySuite 490,4468,Port Lillianside,South Australia,Australia,319.0,29837.0,2021-08-22,2021-09-16,25.0,600.0,8.0,2021.0,33,Sun,Yes
934,Friedrick Trevaskus,Female,44,4434 Kreiger AvenueSuite 428,3395,Aaronbury,Northern Territory,Australia,,,,,,,,,,,No
935,Pen Andrzejczak,Male,30,09 Baumbach LoopSuite 059,2273,Lake Oliverberg,New South Wales,Australia,108.0,52439.0,2021-03-07,2021-03-28,21.0,504.0,3.0,2021.0,9,Sun,Yes
936,Mart Naismith,Genderfluid,77,562 Mann MeadowApt. 977,2372,Huelfort,Australian Capital Territory,Australia,128.0,17661.0,2021-10-13,2021-11-09,27.0,648.0,10.0,2021.0,41,Wed,Yes
937,Judy Mesias,Male,70,933 Jake CrestSuite 613,1824,Schneiderstad,New South Wales,Australia,503.0,43249.0,2021-08-19,2021-09-05,17.0,408.0,8.0,2021.0,33,Thu,Yes
938,Chev Bramwell,Non-binary,21,3018 Gleason CircleApt. 312,4091,Ebertport,Northern Territory,Australia,,,,,,,,,,,No
939,Renaldo Rigmand,Genderqueer,39,078 Eli CourtApt. 580,110,East Gemma,Australian Capital Territory,Australia,,,,,,,,,,,No
940,Jamesy Rennles,Genderqueer,46,835 Mayer ParkwaySuite 374,9769,Harberview,Tasmania,Australia,434.0,42284.0,2021-05-11,2021-06-01,21.0,504.0,5.0,2021.0,19,Tue,Yes
941,Egon Figliovanni,Female,59,617 Morrison CrescentSuite 793,105,Farrellchester,New South Wales,Australia,690.0,32100.0,2021-10-05,2021-10-26,21.0,504.0,10.0,2021.0,40,Tue,Yes
942,Lacee Denyukin,Genderfluid,45,040 Patrick Estate DrApt. 254,5149,North Nicholaston,Victoria,Australia,135.0,53723.0,2021-05-15,2021-06-02,18.0,432.0,5.0,2021.0,19,Sat,Yes
943,Correy Bacon,Bigender,64,3117 Heller PlaceSuite 149,822,North Elijah,South Australia,Australia,,,,,,,,,,,No
944,Peri Pilsworth,Genderfluid,36,409 Alyssa CourtApt. 204,8196,Walterland,Victoria,Australia,817.0,35818.0,2021-06-27,2021-07-05,8.0,192.0,6.0,2021.0,25,Sun,Yes
945,Lorilyn Vittet,Non-binary,48,8307 Matthew GroveSuite 475,3606,Stantonmouth,Australian Capital Territory,Australia,185.0,46608.0,2021-04-06,2021-04-20,14.0,336.0,4.0,2021.0,14,Tue,Yes
946,Raul Crilly,Genderfluid,24,8227 Nicholas HillSuite 150,115,South Jasper,Queensland,Australia,838.0,56562.0,2021-01-02,2021-01-15,13.0,312.0,1.0,2021.0,0,Sat,Yes
947,Dulsea Collet,Genderqueer,74,23 Smith StreetSuite 253,9260,South Charles,New South Wales,Australia,415.0,35686.0,2021-07-14,2021-07-19,5.0,120.0,7.0,2021.0,28,Wed,Yes
948,Annabela Wegenen,Genderfluid,37,55 Anthony BoulevardApt. 474,8727,Corkeryshire,Tasmania,Australia,,,,,,,,,,,No
949,Ivan Haill,Non-binary,26,9450 West AvenueSuite 021,2267,Marvinstad,Australian Capital Territory,Australia,,,,,,,,,,,No
950,Eustacia Andreassen,Male,43,3414 Mia MallApt. 446,3051,Bergefort,Victoria,Australia,513.0,49647.0,2021-05-24,2021-06-04,11.0,264.00000000000006,5.0,2021.0,21,Mon,Yes
951,Cy Sabbins,Male,66,62 Jonathan CrestSuite 012,8840,New Mollystad,Tasmania,Australia,829.0,22744.0,2021-04-06,2021-04-28,22.0,528.0000000000001,4.0,2021.0,14,Tue,Yes
952,Geri Renton,Female,45,268 Bayer SquareApt. 041,7392,Michaelfurt,Northern Territory,Australia,632.0,44405.0,2021-04-11,2021-04-17,6.0,144.00000000000003,4.0,2021.0,14,Sun,Yes
953,Berton Kilfeder,Non-binary,69,056 Mason CourtApt. 899,4688,Port Zacharyfurt,South Australia,Australia,,,,,,,,,,,No
954,Timmie Kelshaw,Non-binary,69,424 Howell GroveApt. 432,8605,Lake Evemouth,South Australia,Australia,872.0,43868.0,2021-09-26,2021-10-14,18.0,432.0,9.0,2021.0,38,Sun,Yes
955,Dolph Arrow,Bigender,57,16 Mitchell RidgeApt. 501,5443,Lake Owenfurt,Australian Capital Territory,Australia,764.0,46239.0,2021-09-16,2021-10-04,18.0,432.0,9.0,2021.0,37,Thu,Yes
956,Camile Haveline,Genderfluid,20,408 Logan View RdApt. 841,6905,New Alexchester,New South Wales,Australia,684.0,36919.0,2021-10-12,2021-10-17,5.0,120.0,10.0,2021.0,41,Tue,Yes
957,Felic Marrian,Male,75,5215 Mitchell TrackSuite 778,4220,Samanthaberg,South Australia,Australia,14.0,21270.0,2021-03-29,2021-04-12,14.0,336.0,3.0,2021.0,13,Mon,Yes
958,Amelita Witterick,Agender,58,20 Michael GroveApt. 104,1321,North Molly,Northern Territory,Australia,,,,,,,,,,,No
959,Wallis Harlick,Bigender,57,03 Madison BoulevardApt. 037,5135,Port Taylor,Western Australia,Australia,,,,,,,,,,,No
960,Michaella Venton,Agender,71,89 Nate JunctionSuite 474,1281,East Luke,Victoria,Australia,,,,,,,,,,,No
961,Phedra Klinck,Genderqueer,70,29 Farrell ParadeSuite 818,6528,New Joseph,South Australia,Australia,,,,,,,,,,,No
962,Imelda Behneke,Polygender,45,854 Aiden LoopSuite 778,5077,Hermistonton,Western Australia,Australia,,,,,,,,,,,No
963,Albina Disdel,Genderqueer,47,639 Emard PlaceSuite 924,1331,West Luke,Northern Territory,Australia,927.0,24139.0,2021-08-02,2021-08-06,4.0,96.0,8.0,2021.0,31,Mon,Yes
964,Barron Pudge,Polygender,30,179 Harris CrestSuite 209,6192,Harrisshire,Australian Capital Territory,Australia,,,,,,,,,,,No
965,Terri Lunny,Bigender,75,4627 Paige KnollApt. 635,5542,New Callumtown,Western Australia,Australia,73.0,16715.0,2021-07-24,2021-08-19,26.0,624.0,7.0,2021.0,29,Sat,Yes
966,Bunni Poundsford,Female,63,419 Logan CircuitApt. 206,2732,South Heidi,Western Australia,Australia,443.0,10043.0,2021-03-09,2021-03-27,18.0,432.0,3.0,2021.0,10,Tue,Yes
967,Sibby Dimitriou,Agender,58,77 Evie MeadowSuite 458,6624,West Benjaminchester,Queensland,Australia,,,,,,,,,,,No
968,Belvia Lubman,Male,60,83 Doherty MeadowApt. 441,4274,Beahanberg,Australian Capital Territory,Australia,,,,,,,,,,,No
969,Ginnie Glasheen,Polygender,77,08 Howe BoulevardApt. 286,9561,West Stella,South Australia,Australia,485.0,49699.0,2021-01-08,2021-01-28,20.0,480.0,1.0,2021.0,1,Fri,Yes
970,Delcine Pickthorn,Genderfluid,44,967 Skye DriveApt. 746,7005,Lake Lincoln,Queensland,Australia,771.0,33204.0,2021-06-06,2021-06-18,12.0,288.00000000000006,6.0,2021.0,22,Sun,Yes
971,Constance Piddington,Genderfluid,27,135 Ella RunApt. 424,4268,East Chasehaven,Queensland,Australia,117.0,58134.0,2021-01-08,2021-01-23,15.0,360.0,1.0,2021.0,1,Fri,Yes
972,Mariska Glendining,Non-binary,24,789 Heaney CircuitSuite 586,7625,Lake Ellie,South Australia,Australia,,,,,,,,,,,No
973,Lars Stading,Female,60,6724 Little SummitApt. 635,9528,West Callumside,Tasmania,Australia,592.0,15464.0,2021-06-29,2021-07-07,8.0,192.0,6.0,2021.0,26,Tue,Yes
974,Tally Rubel,Agender,66,00 Willow PlazaApt. 126,392,South Xavierport,South Australia,Australia,763.0,30436.0,2021-03-18,2021-04-05,18.0,432.0,3.0,2021.0,11,Thu,Yes
975,Corilla Vicent,Male,43,95 Violet CrestSuite 006,2849,Callumburgh,Queensland,Australia,,,,,,,,,,,No
976,Harmony Castle,Bigender,68,8918 Sienna TerraceSuite 060,4578,New Charlotteville,Australian Capital Territory,Australia,,,,,,,,,,,No
977,Michell Lappine,Polygender,34,9726 Eliza GroveApt. 938,3164,East Sophia,Queensland,Australia,289.0,10046.0,2021-01-26,2021-02-16,21.0,504.0,1.0,2021.0,4,Tue,Yes
978,Roanne Rengger,Genderqueer,71,26 Claudia MeadowSuite 065,7819,Johnsonhaven,Australian Capital Territory,Australia,,,,,,,,,,,No
979,Cristiano Skurm,Polygender,69,9009 Beahan ParadeApt. 299,8802,North Zoeside,Northern Territory,Australia,,,,,,,,,,,No
980,Sharleen Langworthy,Agender,35,317 Sophia MewsApt. 328,5926,Isaacberg,South Australia,Australia,403.0,17088.0,2021-09-16,2021-09-25,9.0,216.0,9.0,2021.0,37,Thu,Yes
981,Darby Aistrop,Genderqueer,47,78 Ryan TrackSuite 283,2064,Hannahberg,Australian Capital Territory,Australia,374.0,25047.0,2021-06-05,2021-06-20,15.0,360.0,6.0,2021.0,22,Sat,Yes
982,Kermie Ponnsett,Genderqueer,63,373 Lucas LaneSuite 840,6334,South Amelie,New South Wales,Australia,,,,,,,,,,,No
983,Raddy Youngs,Bigender,26,520 Angus TrailApt. 975,2105,North Scarlett,New South Wales,Australia,,,,,,,,,,,No
984,Devin Lindmark,Female,57,011 Bosco JunctionSuite 765,5603,North Mackenzieborough,Northern Territory,Australia,862.0,43784.0,2021-10-11,2021-10-20,9.0,216.0,10.0,2021.0,41,Mon,Yes
985,Porter Gueste,Male,72,997 Harrison KnollSuite 735,6621,Boscoville,Victoria,Australia,,,,,,,,,,,No
986,Theodosia Postins,Polygender,38,1853 Dickens LaneSuite 406,2972,Turcottetown,Australian Capital Territory,Australia,370.0,53990.0,2021-01-22,2021-02-11,20.0,480.0,1.0,2021.0,3,Fri,Yes
987,Grady Wipper,Genderfluid,70,900 Jade AvenueApt. 206,5958,Thompsonbury,New South Wales,Australia,602.0,41932.0,2021-02-14,2021-03-07,21.0,504.0,2.0,2021.0,6,Sun,Yes
988,Tommie Benoy,Polygender,35,1130 Turner Estate DrSuite 925,9386,New Harry,Western Australia,Australia,361.0,18831.0,2021-02-06,2021-02-25,19.0,456.0,2.0,2021.0,5,Sat,Yes
989,Sauncho Boosey,Bigender,53,9003 Gemma RidgeApt. 954,698,Stewartland,Australian Capital Territory,Australia,438.0,51250.0,2021-05-22,2021-05-31,9.0,216.0,5.0,2021.0,20,Sat,Yes
990,Sasha Stanman,Agender,38,4199 Glover CircleApt. 446,2430,Glovershire,South Australia,Australia,,,,,,,,,,,No
991,Cristina Jowling,Genderfluid,30,8164 Stanton IslandApt. 438,4952,North Andrew,Tasmania,Australia,372.0,51705.0,2021-03-14,2021-03-19,5.0,120.0,3.0,2021.0,10,Sun,Yes
992,Meredith Stansfield,Female,39,12 Daugherty ParadeApt. 846,2358,Lake Oliviatown,Queensland,Australia,,,,,,,,,,,No
993,Orella Singyard,Polygender,24,327 Abby CircleApt. 055,536,Michaelberg,Victoria,Australia,29.0,57645.0,2021-03-22,2021-03-28,6.0,144.00000000000003,3.0,2021.0,12,Mon,Yes
994,Vanna Densham,Female,53,3128 Ivy CircleSuite 713,508,Hallshire,Western Australia,Australia,299.0,58159.0,2021-01-12,2021-02-03,22.0,528.0000000000001,1.0,2021.0,2,Tue,Yes
995,Leandra Derks,Polygender,63,19 Jordan Station StSuite 655,3742,Hermistonberg,Western Australia,Australia,801.0,58829.0,2021-08-02,2021-08-17,15.0,360.0,8.0,2021.0,31,Mon,Yes
996,Elvira Sarfati,Agender,59,0433 Armstrong HillSuite 974,7613,Lake Danielland,Tasmania,Australia,169.0,22089.0,2021-03-09,2021-03-12,3.0,72.00000000000001,3.0,2021.0,10,Tue,Yes
997,Dickie Grushin,Non-binary,30,04 Howell PassSuite 209,6950,Ellaborough,Tasmania,Australia,,,,,,,,,,,No
998,Rebecka Fabler,Polygender,32,72 Annabelle PassApt. 446,52,Kohlerberg,Queensland,Australia,286.0,18840.0,2021-01-05,2021-01-08,3.0,72.00000000000001,1.0,2021.0,1,Tue,Yes
999,Carita Vynarde,Polygender,30,170 Wilson AvenueApt. 577,7849,East Oscarfurt,Western Australia,Australia,,,,,,,,,,,No
1000,Mandel Fairbanks,Male,71,1671 Lauren KnollSuite 945,9012,Lake Audreyborough,Tasmania,Australia,894.0,35622.0,2021-10-11,2021-10-13,2.0,48.0,10.0,2021.0,41,Mon,Yes
